chr	start	end	score
chr9	21631734	21632032	583.289494502948
chr9	21766864	21767081	653.612166377833
chr9	21774786	21775830	316.644719391359
chr9	22025892	22026456	489.793060769177
chr9	23334862	23335271	551.51395283506
chr9	23387872	23388373	551.360203529328
chr9	23398544	23399021	496.895877167427
chr9	24462305	24463271	480.472395640839
chr9	25279084	25279586	465.665490627341
chr9	25410116	25410550	589.439828191021
chr9	25429759	25430650	393.594427304756
chr9	25519570	25520064	470.091385518979
chr9	25539800	25540102	449.753995777516
chr9	30878177	30878500	609.351452536104
chr9	31961498	31961747	415.989888174676
chr9	31979101	31979589	504.370300741586
chr9	31987826	31988873	527.388246320903
chr9	35024544	35024980	346.048888443756
chr9	35037570	35037791	662.363854078977
chr9	35037842	35038569	601.142653522034
chr9	35038677	35039099	467.706179985369
chr9	35095644	35096061	389.808008310448
chr9	35096125	35096376	555.380258493762
chr9	35098982	35100065	561.571413427783
chr9	35100171	35100460	510.162778951573
chr9	35110355	35110607	512.623398938415
chr9	35135123	35135473	472.640049562635
chr9	36806505	36806986	554.825198791185
chr9	36818988	36819307	555.693961743004
chr9	40444522	40444813	468.724856615102
chr9	40675202	40675587	386.883883240375
chr9	40871889	40872188	569.77252677814
chr9	40872274	40872484	662.871472541898
chr9	42342759	42343302	495.026508832419
chr9	42345936	42346213	480.497147478036
chr9	42347527	42347860	541.54094842257
chr9	42351701	42352387	503.108515372612
chr9	42530865	42531722	772.33928611291
chr9	43176646	43177340	340.960972716494
chr9	43178732	43179208	728.29783440105
chr9	43300132	43300349	481.647445477929
chr9	43619836	43620161	551.193456224786
chr9	43674317	43674529	506.337498962643
chr9	43683066	43683516	451.983300497178
chr9	43714966	43715450	675.227199764181
chr9	43856919	43857513	366.596179427897
chr9	43926898	43927188	614.021957007341
chr9	44185869	44187030	454.985511693039
chr9	44187962	44189032	524.332366525623
chr9	44427376	44427628	500.278052215689
chr9	44428195	44428525	392.544821271573
chr9	44429759	44430043	662.877602203152
chr9	44591278	44592485	687.205320940577
chr9	44641274	44641562	532.775755614239
chr9	44641691	44642621	672.25858475813
chr9	44775760	44776166	428.180703201260
chr9	44776734	44776954	313.364958256878
chr9	45024942	45025261	516.253581961663
chr9	45145465	45145685	515.825424635034
chr9	45209766	45210254	515.11454424742
chr9	45292832	45293209	332.650930350269
chr9	45305843	45306261	590.975716023636
chr9	46007968	46008195	499.594546348530
chr9	46019489	46019786	432.280186959825
chr9	46034776	46035210	419.007406128755
chr9	46060352	46060760	618.2405399186
chr9	46064234	46064660	498.31855812995
chr9	46189216	46189945	476.579941414737
chr9	46190581	46190795	483.832752040601
chr9	46228879	46229492	385.093591720669
chr9	46251893	46252296	520.286942942049
chr9	46299383	46299671	401.394473804958
chr9	46317330	46318337	579.719089408586
chr9	46327090	46327350	600.807696221463
chr9	46358929	46359898	443.815228195195
chr9	47425664	47426212	630.948532256427
chr9	47526865	47527116	299.050352558679
chr9	47527570	47528255	580.263825806502
chr9	47537010	47537512	346.119963984343
chr9	47728562	47729926	398.550798711246
chr9	48391349	48391596	341.124771995715
chr9	48418425	48418648	334.315719440245
chr9	48718898	48719121	486.646333221375
chr9	48719663	48720067	494.929321076233
chr9	48731445	48731983	308.257090836649
chr9	48858645	48859139	440.547322418921
chr9	48859292	48859867	465.154116698353
chr9	48860045	48860560	320.016211568228
chr9	48862942	48863305	495.484081447181
chr9	48911377	48911927	381.75568565119
chr9	50668006	50668409	447.126348740742
chr9	50722356	50722571	537.735555338314
chr9	50828195	50828484	600.42311795414
chr9	50861553	50862058	545.951156802609
chr9	50958569	50959260	401.289749470076
chr9	51473331	51473980	465.857837138871
chr9	52124163	52124382	368.323619489781
chr9	52167883	52168332	650.363593216602
chr9	52256616	52257304	491.312718863866
chr9	53496810	53497754	599.638713384894
chr9	53502582	53502911	546.824418828721
chr9	53512984	53513417	555.714792807984
chr9	53546943	53547181	523.114031318744
chr9	54706283	54706566	582.406986267312
chr9	54779746	54780136	479.403321425945
chr9	55051651	55052165	506.069037735993
chr9	55069179	55069442	595.158433325112
chr9	55488425	55488705	581.049309498341
chr9	55564845	55565163	490.007565835539
chr9	55715612	55715873	497.963922978654
chr9	57221840	57222097	501.96003679889
chr9	57275578	57275791	545.405455775122
chr9	57927883	57928992	503.289960520366
chr9	57967691	57968148	329.885124731128
chr9	58926684	58926894	464.023383711210
chr9	61249732	61250049	398.204807142919
chr9	61956601	61956861	340.945054079219
chr9	62051709	62052136	518.289990539675
chr9	62138459	62138755	221.930823446470
chr9	62368849	62369104	456.188072351129
chr9	62376812	62377025	489.348285527302
chr9	62572181	62572468	391.952974106067
chr9	62572799	62573162	538.620224966339
chr9	62634795	62635193	526.417971093197
chr9	63268061	63268353	499.307185169117
chr9	63438160	63438383	588.783633386836
chr9	63438471	63438749	415.994286715029
chr9	63769573	63769966	474.214221934015
chr9	63770018	63770612	469.507871058601
chr9	63770662	63771211	689.951436866531
chr9	63849804	63850260	485.976453213025
chr9	63953066	63953488	359.785438485468
chr9	64288021	64288264	508.883202060336
chr9	65173847	65174317	579.666708899107
chr9	65263258	65263548	465.637075706035
chr9	65473130	65473419	448.507799772919
chr9	65863852	65864147	433.852148197895
chr9	66418278	66419355	312.612905592851
chr9	66420664	66420949	604.720143083787
chr9	66526624	66526963	439.785793022155
chr9	66846902	66847213	507.882038308823
chr9	66847999	66848512	360.277530055877
chr9	66848559	66848775	454.026305818764
chr9	66951667	66952499	346.069953999396
chr9	66952676	66952963	467.318683460881
chr9	68110574	68110995	543.698087713212
chr9	69121883	69122588	683.615148519872
chr9	69264240	69264598	596.584936556624
chr9	69349644	69350364	541.988319621317
chr9	69423828	69424092	656.461513430533
chr9	69553059	69553274	498.285917402333
chr9	69553473	69553981	284.876877325598
chr9	69554439	69554743	418.318831286392
chr9	69570848	69571065	426.919288863782
chr9	69571248	69571713	375.406107248201
chr9	69571927	69572436	518.348020185106
chr9	69582322	69582543	448.786504272409
chr9	70317022	70317310	647.316400601413
chr9	70494851	70495179	570.402566245919
chr9	70530736	70531328	487.650810376007
chr9	71148488	71148807	618.299113325022
chr9	71195466	71196110	242.933649935355
chr9	71200334	71200550	417.242282130637
chr9	71462439	71462970	512.74510674338
chr9	71466906	71467485	392.226361766942
chr9	71469969	71470186	408.146128795177
chr9	71505352	71505880	611.129108262121
chr9	72019619	72019976	510.795751324056
chr9	72058772	72059226	625.21751333796
chr9	72077937	72078271	508.746479762726
chr9	74646468	74646868	534.691128549138
chr9	74646934	74647180	381.868592908705
chr9	74647968	74648292	469.484048049882
chr9	74853576	74853873	571.291947995834
chr9	74985170	74985487	473.930442965392
chr9	75002886	75003219	538.15711002392
chr9	75003344	75003804	390.16573570727
chr9	75003887	75004252	578.974829204236
chr9	75042145	75042514	532.855556698446
chr9	75126632	75127161	508.850482935911
chr9	75134912	75135239	406.651102121094
chr9	75256995	75257220	413.657011583434
chr9	75272391	75272995	452.180088982963
chr9	75287264	75287561	481.962167565603
chr9	75304211	75304536	386.435532738788
chr9	78048017	78048418	550.76145756456
chr9	78211205	78211772	676.415426171075
chr9	78214208	78214537	487.578314544693
chr9	78214656	78215039	489.617222973158
chr9	78385784	78386331	331.551717212948
chr9	78395003	78395877	529.20933263716
chr9	78469913	78470336	543.497837174113
chr9	78470706	78471070	501.092130636857
chr9	78530109	78530399	565.140093352317
chr9	78744847	78745595	602.155807005978
chr9	78751706	78751918	428.68879765108
chr9	78928797	78929156	347.676945177936
chr9	80002021	80002391	549.184154712032
chr9	84380958	84381290	549.711006768762
chr9	85508932	85509320	411.575482087301
chr9	88713671	88714034	338.538920046922
chr9	88767235	88767663	277.880307942888
chr9	88768245	88768720	452.819675563447
chr9	89993007	89993433	469.444771860268
chr9	89993888	89995341	451.518766563501
chr9	90092212	90092579	525.83586987082
chr9	91024058	91024268	486.251246425346
chr9	92083371	92083581	720.220475406117
chr9	92083750	92084010	647.161084888392
chr9	92108196	92109261	649.425722394429
chr9	93935333	93935657	529.081246561616
chr9	94015540	94015903	270.514392830051
chr9	94297283	94297539	259.00758810748
chr9	94306651	94307388	633.566195698363
chr9	95409126	95409487	515.145647606753
chr9	95410213	95410441	466.199213750261
chr9	95436415	95436822	376.529660456181
chr9	96668814	96669283	373.509331364736
chr9	96738254	96738584	406.344606212772
chr9	96811686	96812222	467.572646486184
chr9	96826553	96827009	522.044869842429
chr9	97033621	97033976	483.3768660998
chr9	97539307	97540078	553.310531017008
chr9	101175385	101176084	535.0257297951
chr9	101199194	101199978	569.702063617598
chr9	102394345	102394590	382.43474057949
chr9	102620257	102621075	560.789582636883
chr9	102630444	102631023	671.269049462049
chr9	102889632	102890171	510.311743136189
chr9	102890266	102890733	452.051252296855
chr9	102899388	102899792	571.108302110845
chr9	102910916	102911307	539.498231544021
chr9	102911546	102911922	545.856726203964
chr9	102912741	102912971	679.711039977445
chr9	103005819	103006206	397.560718971475
chr9	103153974	103154191	444.481142030705
chr9	103158775	103159138	615.197946807408
chr9	103160584	103161512	451.322578396563
chr9	103163069	103163700	530.358416422276
chr9	103395558	103395796	451.504578211712
chr9	103993190	103993449	361.512366376005
chr9	106099261	106099801	563.412143053231
chr9	106208232	106208634	483.382315278691
chr9	106210497	106210865	425.382457850086
chr9	106217820	106218139	725.67734231472
chr9	106395311	106395738	505.515173785404
chr9	106745023	106745423	516.534294414559
chr9	107315999	107316325	458.935822214022
chr9	107316372	107316734	569.454488972277
chr9	107317084	107317638	426.321493417105
chr9	107317725	107318036	504.842777182416
chr9	107325053	107325580	547.628733971765
chr9	107327189	107327708	549.595345351436
chr9	107328196	107328514	540.433972221929
chr9	107595623	107596214	549.431940414461
chr9	107607966	107608557	565.058012509903
chr9	107655547	107655947	505.342300919651
chr9	107689122	107689478	399.585625228617
chr9	107694464	107695216	369.641570058368
chr9	108697584	108697897	517.7317192613
chr9	108799902	108800311	582.450661331653
chr9	111123129	111123569	340.315196484183
chr9	112027831	112028358	646.081166364144
chr9	113131524	113132073	437.261037362435
chr9	114752501	114752861	424.137275289372
chr9	114753275	114753488	385.823358077817
chr9	114754311	114754629	517.3241427619
chr9	114766639	114766894	755.214327956013
chr9	115218439	115218756	485.502799266028
chr9	115347613	115348159	566.605281092652
chr9	116310481	116310853	380.855907893089
chr9	117687970	117688465	535.701030783669
chr9	119122813	119123033	492.276930356855
chr9	119123330	119123893	610.498766756303
chr9	119130715	119130930	593.606065750833
chr9	119131093	119131377	530.346407430785
chr9	119135477	119135846	629.100645131358
chr9	119313251	119314187	586.201406513094
chr9	119328515	119328900	486.518278964233
chr9	119987647	119987987	469.399482478712
chr9	120012980	120013238	438.492241778829
chr9	120013324	120013779	516.575330913415
chr9	120596142	120596656	341.310017825156
chr9	120771164	120771554	498.36673013052
chr9	121379424	121379817	469.429701316232
chr9	121381156	121381622	562.393861133564
chr9	121403422	121403986	560.662536218934
chr9	121906838	121907419	388.581965679827
chr9	121908514	121908803	261.717699365785
chr9	121908853	121909144	308.639806653448
chr9	121928420	121928635	637.323575411082
chr9	121962074	121962388	576.257830907769
chr9	122066523	122066887	521.985018889138
chr9	122126135	122126347	386.556519946836
chr9	123233068	123233285	605.967487564844
chr2	3643728	3643948	649.459945855221
chr2	3652506	3652791	465.867189565016
chr2	4866425	4866666	453.493131898968
chr2	4944561	4944774	570.192882295722
chr2	5621484	5621728	392.189811838843
chr2	6143408	6144222	562.449325791882
chr2	6156084	6156591	488.925864375929
chr2	6156960	6157328	392.991572593152
chr2	6157387	6157644	665.045295755767
chr2	6157814	6158823	405.922679104788
chr2	6159905	6160663	401.87359456001
chr2	6269613	6270049	705.061244534065
chr2	6281831	6282050	407.696799070213
chr2	6282339	6282555	484.167788198379
chr2	6282925	6283149	383.544778661941
chr2	6285626	6285880	666.144322597706
chr2	10077107	10077626	516.356268531282
chr2	10078768	10079021	366.518811621793
chr2	10079067	10079425	480.397864957001
chr2	10081555	10081774	619.327666496869
chr2	11283068	11283528	710.012027032441
chr2	11644866	11645130	594.032329101036
chr2	11664172	11664543	350.829054585101
chr2	15015537	15015937	593.322892697784
chr2	15097862	15098256	596.5372324969
chr2	18643810	18644072	377.626162683413
chr2	20574435	20574651	451.688968526613
chr2	20574907	20575213	461.247898175408
chr2	24003150	24003403	437.412132503281
chr2	24304976	24305191	587.786156874415
chr2	25011310	25011644	518.966236347812
chr2	25432550	25432874	402.227884345123
chr2	25432987	25433248	549.880625829467
chr2	26560125	26560751	486.181788140225
chr2	26917231	26917656	432.980311963336
chr2	27558794	27559184	467.728237839135
chr2	27559329	27559952	368.007834286731
chr2	27586050	27586490	500.458394947084
chr2	29583009	29583629	460.946832945126
chr2	29697014	29697234	484.499124295756
chr2	30374607	30375183	505.125820142979
chr2	31140127	31140521	648.160320369708
chr2	32369171	32369487	340.174864150437
chr2	32378434	32379800	479.829390400762
chr2	32384302	32384664	679.94002005454
chr2	32568746	32569331	489.330907026103
chr2	32664268	32664531	501.164515874312
chr2	35020817	35021174	567.386854003056
chr2	35023557	35023933	486.65490551345
chr2	35067625	35068341	322.078565320933
chr2	38445477	38445740	689.304354932606
chr2	38566531	38566804	558.975201102365
chr2	38567552	38568151	587.466861314268
chr2	38573369	38573587	511.367924595532
chr2	38744312	38744559	529.840548154929
chr2	43429571	43430173	550.612883674846
chr2	43515802	43516240	599.436724000131
chr2	49481716	49481935	770.070640799333
chr2	50943298	50944301	468.573901955116
chr2	52380217	52380679	443.758973815086
chr2	52382629	52382849	524.523079493306
